word_id,words,pron,letter_order,letter,type,meaning_cn,meaning_zh_
2113,因る,よる,38,よ,自五,由于、因为,由於、因為
2114,喜び,よろこび,38,よ,名,喜悦,喜悅
2115,喜ぶ,よろこぶ,38,よ,他五,高兴,高興
2116,宜しい,よろしい,38,よ,形,可以,可以
2117,宜しく,よろしく,38,よ,副,请多指教,請多指教
2118,輿論,よろん,38,よ,名,舆论,輿論
2119,弱い,よわい,38,よ,形,虚弱,虛弱
2120,弱める,よわめる,38,よ,自下一,减弱,減弱
2121,弱る,よわる,38,よ,自五,变弱,變弱
2122,来月,らいげつ,39,ら,名,下个月,下個月
2123,来週,らいしゅう,39,ら,名,下周,下週
2124,来年,らいねん,39,ら,名,明年,明年
2125,楽,らく,39,ら,名，形動,轻松,輕鬆
2126,楽観,らっかん,39,ら,名，サ変,乐观,樂觀
2127,利益,りえき,40,り,名,利益,利益
2128,理科,りか,40,り,名,科学,科學
2129,理解,りかい,40,り,名，サ変,理解,理解
2130,利口,りこう,40,り,名，形動,聪明,聰明
2131,理想,りそう,40,り,名,理想,理想
2132,立派,りっぱ,40,り,形動,优秀,優秀
2133,理由,りゆう,40,り,名,理由,理由
2134,留学,りゅうがく,40,り,名，サ変,留学,留學
2135,流行,りゅうこう,40,り,名，サ変,流行,流行
2136,寮,りょう,40,り,名,宿舍,宿舍
2137,利用,りよう,40,り,名，サ変,利用,利用
2138,両替,りょうがえ,40,り,名，サ変,兑换,兌換
2139,料金,りょうきん,40,り,名,费用,費用
2140,両親,りょうしん,40,り,名,父母,父母
2141,両方,りょうほう,40,り,名,双方,雙方
2142,料理,りょうり,40,り,名，サ変,料理,料理
2143,旅行,りょこう,40,り,名，サ変,旅行,旅行
2144,履歴書,りれきしょ,40,り,名,履历表,履歷表
2145,理論,りろん,40,り,名,理论,理論
2146,留守,るす,41,る,名，サ変,不在家,不在家
2147,留守番,るすばん,41,る,名,看家,看家
2148,礼,れい,42,れ,名,礼貌,禮貌
2149,例,れい,42,れ,名,例子,例子
2150,例外,れいがい,42,れ,名,例外,例外
2151,礼儀,れいぎ,42,れ,名,礼仪,禮儀
2152,歴史,れきし,42,れ,名,历史,歷史
2153,列車,れっしゃ,42,れ,名,列车,列車
2154,練習,れんしゅう,42,れ,名，サ変,练习,練習
2155,連続,れんぞく,42,れ,名，サ変,连续,連續
2156,連絡,れんらく,42,れ,名，サ変,联络,聯絡
2157,廊下,ろうか,43,ろ,名,走廊,走廊
2158,老人,ろうじん,43,ろ,名,老人,老人
2159,労働,ろうどう,43,ろ,名，サ変,劳动,勞動
2160,浪人,ろうにん,43,ろ,名,浪人,浪人
2161,録音,ろくおん,43,ろ,名，サ変,录音,錄音
2162,碌に,ろくに,43,ろ,副,马马虎虎,馬馬虎虎
2163,論じる,ろんじる,43,ろ,他上一,讨论,討論
2164,輪,わ,44,わ,名,轮子,輪子
2165,若い,わかい,44,わ,形,年轻,年輕
2166,沸かす,わかす,44,わ,他五,烧开,燒開
2167,我が儘,わがまま,44,わ,名，形動,任性,任性
2168,若者,わかもの,44,わ,名,年轻人,年輕人
2169,分かる,わかる,44,わ,自五,由于、因为,由於、因為
2170,判る,わかる,44,わ,自五,理解、明白,理解、明白
2171,分かれる,わかれる,44,わ,自下一,分开,分開
2172,別れる,わかれる,44,わ,自下一,分手,分手
2173,沸く,わく,44,わ,自五,沸腾,沸騰
2174,湧く,わく,44,わ,自五,涌出,湧出
2175,枠,わく,44,わ,名,框架,框架
2176,訳,わけ,44,わ,名,理由,理由
2177,分ける,わける,44,わ,他下一,划分,劃分
2178,わざと,わざと,44,わ,副,故意,故意
2179,災い,わざわい,44,わ,名，サ変,灾难,災難
2180,わざわざ,わざわざ,44,わ,副,特意,特意
2181,僅か,わずか,44,わ,副，形動,少量,少量
2182,煩う,わずらう,44,わ,自他五,判断、了解,判斷、了解
2183,患う,わずらう,44,わ,自他五,烦恼、生病,煩惱、生病
2184,忘れ物,わすれもの,44,わ,名,遗失物,遺失物
2185,忘れる,わすれる,44,わ,自他下一,忘记,忘記
2186,綿,わた,44,わ,名,棉,棉
2187,話題,わだい,44,わ,名,话题,話題
2188,私,わたくし,44,わ,名，代,我,我
2189,私,わたし,44,わ,代,私人,私人
2190,渡す,わたす,44,わ,他五,递交,遞交
2191,渡る,わたる,44,わ,自五,渡过,渡過
2192,侘しい,わびしい,44,わ,形,凄凉,淒涼
2193,詫びる,わびる,44,わ,自他下一,道歉,道歉
2194,和服,わふく,44,わ,名,和服,和服
2195,笑い,わらい,44,わ,名,笑声,笑聲
2196,笑う,わらう,44,わ,自他五,笑,笑
2197,割,わり,44,わ,名,比例,比例
2198,割合,わりあい,44,わ,名，副,比例,比例
2199,割に,わりに,44,わ,副,相对,相對
2200,割引,わりびき,44,わ,名，サ変,折扣,折扣
2201,割る,わる,44,わ,自他五,打破,打破
2202,悪い,わるい,44,わ,形,坏,壞
2203,割れる,われる,44,わ,自下一,破裂,破裂
2204,我々,われわれ,44,わ,代,我们,我們
2205,腕力,わんりょく,44,わ,名,腕力,腕力
